"","gvkey","fyear","tb_innov","tb_innov_neg"
"73",1239,1991,-0.832528539744305,-1.07712097786315
"74",1239,1992,-0.928446811291285,-1.07712097786315
"75",1239,1993,-1.6914425266462,-0.529098472016106
"76",1239,1994,-1.0829830152887,-0.482928471539358
"77",1239,1995,-1.6914425266462,-1.07712097786315
"78",1239,1997,-0.00689351173279019,-1.07712097786315
"79",1239,1998,-0.758344319739896,-1.07712097786315
"80",1239,1999,-0.77386227800781,-1.07712097786315
"81",1239,2000,0.000894227011579131,-1.07712097786315
"82",1239,2001,0.0781952619934216,-1.07712097786315
"83",1239,2002,0.398936146921204,-0.654577165931614
"84",1239,2003,0.382257646735528,-0.681319452189808
"85",1239,2004,-0.847696280244875,-0.697929616863224
"86",1239,2005,-0.652041367146081,0.307372834771695
"87",1239,2006,0.34530863661363,0.464121506734291
"88",1239,2007,-1.24531521692272,-1.07712097786315
"89",1243,1990,-1.24060076440609,-0.230797879594368
"90",1243,1991,-1.6914425266462,-0.0403636698319831
"91",1243,1992,-1.6914425266462,1.95546192310523
"92",1243,1994,-0.57179540976365,2.47771175317412
"93",1243,1996,-0.758593697907635,-1.07712097786315
"94",1243,1997,0.0111718987042147,-1.07712097786315
"95",1243,1998,-0.545940722933651,0.443459634483297
"96",1243,1999,-0.454464386080804,-0.371350535065121
"97",1243,2000,-0.926554579535403,-0.324275368661257
"98",1243,2002,-0.811589410713771,0.775580121344144
"99",1246,1997,-1.6914425266462,-1.07712097786315
"100",1246,1998,1.58487466065094,2.5676644388247
"101",1246,1999,1.38390185020368,-1.07712097786315
"102",1246,2000,0.824236594580811,1.56042083015512
"103",1246,2001,-1.6914425266462,-1.07712097786315
"104",1279,2000,0.443765032206343,-1.07712097786315
"105",1279,2001,0.351487921498036,-0.479733773049259
"106",1279,2002,-1.18892531480968,1.36944757620566
"107",1279,2003,-1.6914425266462,0.581570929779887
"108",1279,2004,-1.45905799319614,0.320095971762706
"109",1279,2007,-0.201593784907626,-1.07712097786315
"110",1279,2008,0.236234272030009,0.151901919129683
"111",1279,2009,0.622524509386322,0.163121668194694
"112",1279,2010,0.451830423997914,0.707132377431749
"113",1300,1990,-1.03106405728845,-1.07712097786315
"114",1300,1991,-1.11247352161744,-1.07712097786315
"115",1300,1992,-0.32258029025055,-0.327572785926438
"116",1300,1993,-0.923431720447923,-0.272685954209656
"117",1300,1994,0.994856022801672,0.354035069303201
"118",1300,1997,0.515128318393791,1.00918083483385
"119",1300,1998,0.647971718890076,0.896836618361537
"120",1300,1999,0.0945787638289076,-0.329961471637602
"121",1300,2000,-0.0731107217704235,0.0914541871853974
"122",1300,2001,-0.361798639027103,0.872246227045096
"123",1300,2002,-0.195594166118657,0.262453369008547
"124",1300,2003,-0.607579636021234,-0.457653948456102
"125",1300,2004,-0.484304008589592,-0.464841255044214
"126",1300,2005,0.00870197725630954,-0.377366218675297
"127",1300,2006,-0.607819351682485,-0.150008993403366
"128",1300,2007,-0.0616532974587352,-0.732357531995381
"129",1300,2008,0.21783095804434,0.330793396596749
"130",1300,2009,0.555501205006904,0.41513853146405
"131",1300,2010,0.242525613016851,-0.545806094757371
"132",1318,1994,2.50628026402482,-1.07712097786315
"133",1318,1997,0.925858817878564,-1.07712097786315
"134",1318,1998,1.64491399827566,-1.07712097786315
"135",1318,1999,2.14663582844558,-1.07712097786315
"136",1318,2000,2.47124330354319,0.0978985882355775
"137",1318,2001,2.23215030717455,0.593303931344006
"138",1318,2002,2.06786625222876,0.386442978190036
"139",1318,2004,1.16932358506762,1.62825706561152
"140",1318,2005,0.420218853033181,1.8341718826149
"141",1318,2006,0.136701417738017,2.32917723212885
"142",1356,1990,-1.01714469646931,-0.224006929850851
"143",1356,1992,-0.21510416756606,0.320398281749441
"144",1356,1994,0.151685876531153,-0.407151546648606
"145",1356,1996,-1.6914425266462,-0.0909321309139985
"146",1356,1997,-0.73764208698918,-1.07712097786315
"147",1356,1998,-0.492931869673188,0.820819377505357
"148",1356,1999,-0.618623270657239,-0.283894810984202
"149",1356,2000,-0.521928208999474,-0.488504241178752
"150",1356,2001,-1.04555938597653,-0.326145665959948
"151",1356,2002,-1.09978385810139,0.475435300971906
"152",1356,2003,-1.07963673681617,0.324910387969187
"153",1356,2004,-0.55991171154482,0.340945882898774
"154",1356,2005,-1.25870561878688,0.175924977187832
"155",1356,2006,-0.125483809038052,0.350733727912709
"156",1356,2007,-0.236305277593193,0.272955304467567
"157",1356,2008,-0.55697616233807,-0.027196098196823
"158",1356,2009,-0.174064226253473,0.434461944744421
"159",1356,2010,-0.219553857226009,0.0602788146433908
"160",1359,1994,-0.136592801415123,-1.07712097786315
"161",1359,2000,-0.79122790475702,-1.07712097786315
"162",1380,1990,-1.13801757664811,-0.302281600084482
"163",1380,1991,-0.701830567153806,0.585997730195254
"164",1380,1992,-0.903818306953454,-0.241442457651781
"165",1380,1993,-0.250711303020128,0.21720807868156
"166",1380,1994,-1.21195565172173,0.220544705950681
"167",1380,1998,-1.07953618813107,-0.299133859952127
"168",1380,1999,-0.722106487791739,0.566497677273889
"169",1380,2000,-0.938150211942248,-0.179340330925394
"170",1380,2001,-0.501679625098884,-0.553925330382469
"171",1380,2002,-0.818325917549379,1.11572644493357
"172",1380,2003,-0.361815272886882,0.633523441170264
"173",1380,2004,-1.12007498952824,0.356161307402276
"174",1380,2005,0.287181581098063,0.333045183955367
"175",1380,2006,0.68989581502777,-0.30352464129387
"176",1380,2008,0.900012656895157,-0.0967249690380687
"177",1380,2009,0.876951929053012,-0.717902519281756
"178",1380,2010,0.306777643866818,-0.498107155162678
"179",1408,1999,0.204916706067261,-1.07712097786315
"180",1408,2000,-0.925657411622051,-0.436533430131876
"181",1408,2001,-0.727358779537041,-0.121265694334841
"182",1408,2002,-0.771723783916589,-1.07712097786315
"183",1408,2003,-1.02104993742758,-1.07712097786315
"184",1408,2004,0.951672610543054,-1.07712097786315
"185",1408,2005,-0.593605403611325,-0.630022024674529
"186",1408,2006,-1.6914425266462,-1.07712097786315
"187",1408,2007,-1.6914425266462,-1.07712097786315
"188",1408,2009,0.425283898097294,-0.465144238917341
"189",1408,2010,0.260138334393583,-1.07712097786315
"190",1440,1990,-1.6914425266462,-1.07712097786315
"191",1440,1992,-1.2839521250945,-0.214425613852357
"192",1440,1994,-1.6914425266462,-1.07712097786315
"193",1440,1996,-1.6914425266462,-1.07712097786315
"194",1440,1998,-0.969903111126631,0.63853891382923
"195",1440,1999,-1.09358897460898,-0.452225665168048
"196",1440,2000,-1.18790667243552,-0.207800241005218
"197",1440,2001,-1.00421222308243,1.28518243561306
"198",1440,2002,-1.11429845662376,0.856290456600663
"199",1440,2003,-1.6914425266462,1.1726031118589
"200",1440,2004,-1.26375673517287,-0.0721535355474914
"201",1440,2005,-1.11145967730569,0.0612395025998437
"202",1440,2006,0.491841422869133,-0.182723087760488
"203",1440,2007,-0.343565362768311,-0.429428220102188
"204",1440,2008,0.308713297011878,-0.0962714151025737
"205",1440,2009,-0.223657729757213,-0.444349534729248
"206",1440,2010,0.324239152096233,-0.458585105068765
"207",1468,1990,-0.761601956452034,-1.07712097786315
"208",1468,1991,-0.956884493013438,-0.087312599974007
"209",1468,1992,0.753315743825938,-0.334231760909879
"210",1468,1993,0.382229515244247,-0.520877865827231
"211",1468,1994,0.0173104357633128,-1.07712097786315
"212",1468,1996,0.0215106930582301,-1.07712097786315
"213",1468,1997,0.303535723717661,-1.07712097786315
"214",1468,1998,0.427315383725356,-1.07712097786315
"215",1468,1999,0.0658679117375079,-1.07712097786315
"216",1468,2000,0.549955421007899,-1.07712097786315
"217",1468,2001,-1.6914425266462,1.49195341828673
"218",1468,2003,-1.6914425266462,-1.07712097786315
"219",1468,2004,1.21649163050076,-0.524162544236175
"220",1573,1990,-0.903537245055629,-0.536321200452414
"221",1573,1991,-1.6914425266462,0.424251024777656
"222",1573,1992,-0.250756000354961,-0.565260609658567
"223",1573,1993,-0.895681080131546,-1.07712097786315
"224",1573,1994,0.050450843983384,-1.07712097786315
"225",1573,1996,-1.6914425266462,-1.07712097786315
"226",1573,1997,0.489223114554042,-1.07712097786315
"227",1573,1998,-1.23187660504425,-1.07712097786315
"228",1581,1990,1.10232169244297,2.95305589114462
"229",1581,1991,1.58520409882381,1.87320458868358
"230",1581,1992,2.09614733329618,1.2760071101539
"231",1581,1993,1.56632135745196,1.11458409687145
"232",1581,1994,1.66350734806676,1.38672398278422
"233",1581,1996,2.06983909030883,-1.07712097786315
"234",1581,1997,1.26414823230199,-1.07712097786315
"235",1581,1998,1.71484260364564,1.70226478753955
"236",1581,1999,1.91167106510579,1.78749479052227
"237",1581,2000,1.53713207759758,2.08479560586237
"238",1581,2001,0.388634318549549,2.47487080124592
"239",1581,2002,0.914642701691738,2.78725295305444
"240",1581,2003,0.340798272495605,2.84691800273383
"241",1581,2004,0.31216737706154,2.60078616234291
"242",1602,1992,-1.03605587291759,-0.316587952184282
"243",1602,1993,-1.14059579335718,-1.07712097786315
"244",1602,1994,-1.20868251377577,-0.363661322298107
"245",1602,1996,-0.624116198202393,-1.07712097786315
"246",1602,1997,-0.133731772658749,-0.548157710442054
"247",1602,1998,-0.269676707654857,-0.413660856522293
"248",1602,1999,-0.158313277898502,0.237934902290304
"249",1602,2000,-0.499705075715766,-0.172019802594504
"250",1602,2001,-0.0114516531951465,-0.062085357846946
"251",1602,2002,-0.420783996506582,-0.280598376106251
"252",1602,2004,-0.399920638450985,-0.368737905064892
"253",1602,2005,-0.158126299192196,0.0583392072281657
"254",1602,2006,0.108900788806396,0.644351292377712
"255",1602,2007,0.461661849829502,0.0333312160085043
"256",1602,2008,-0.171293394515831,0.152870754339231
"257",1602,2009,0.25709279291197,-0.184126561362374
"258",1608,1990,0.592639328699559,-1.07712097786315
"259",1608,1991,-0.581348410199115,0.330543946233507
"260",1608,1992,-0.344998825863532,-1.07712097786315
"261",1608,1993,-1.6914425266462,-1.07712097786315
"262",1608,1994,0.0271246336624186,-0.495208489129378
"263",1608,1996,0.581741805497638,1.14192808476952
"264",1608,1997,0.796030913569789,-1.07712097786315
"265",1608,1998,0.00902179534252156,0.330406102970285
"266",1632,1999,2.77111362237415,-1.07712097786315
"267",1632,2000,2.96837644614187,-1.07712097786315
"268",1632,2001,1.68314028782619,2.99438096775193
"269",1632,2002,2.43971333616216,1.51561467519314
"270",1632,2003,1.87382096776437,1.8303329559175
"271",1632,2004,1.65206416776979,1.79735464640156
"272",1632,2005,1.32271247182179,2.14107739799046
"273",1632,2006,1.47792446413561,1.50953628331047
"274",1632,2007,1.18627093684754,1.29074524022579
"275",1632,2008,0.818555759719214,1.07100163400608
"276",1632,2009,0.557535246384862,1.24466612683705
"277",1632,2010,1.05657052208546,0.0385334832728533
"278",1651,2004,0.826754988861747,1.46795308884028
"279",1651,2005,0.231484965480169,1.55093813592747
"280",1651,2006,0.590403552495377,1.66329311747532
"281",1651,2007,0.488415698728407,1.61483361825984
"282",1661,2000,-0.398586894529256,-1.07712097786315
"283",1661,2001,-0.435896983019682,-0.367972983759381
"284",1661,2002,-0.901769735229683,-0.493242528569424
"285",1661,2004,0.0641727418802409,-0.581488065227942
"286",1661,2005,0.0161077924115651,-0.140706356171084
"287",1661,2006,0.669573881622385,-0.254649748827492
"288",1661,2007,0.750899459929678,0.35507907749753
"289",1661,2008,-0.477653053918423,-0.477532219578414
"290",1661,2009,0.87784153336428,-0.00589907020811767
"291",1661,2010,-0.4642751512425,0.647080543507907
"292",1663,1991,-0.80116947658431,-0.531209808961917
"293",1663,1992,0.310227004308893,-0.455121010899738
"294",1663,1993,-1.04043445476664,-0.429949368202581
"295",1663,1994,-1.14846541228188,-0.397549318603616
"296",1663,1996,0.740608245701438,-1.07712097786315
"297",1663,1997,0.00748010660276272,-0.743422292341715
"298",1663,1998,-0.887595190504819,-0.609316144604955
"299",1663,1999,0.379212859120167,-0.515883627698832
"300",1663,2000,0.39121277566332,-0.561506164532328
"301",1663,2002,0.142321513798648,0.783732647862925
"302",1663,2003,0.327654334684176,-0.0788197802856094
"303",1663,2005,0.266733208881426,0.850467890299326
"304",1663,2006,0.330440165752625,0.167970139201758
"305",1663,2007,0.0941504986356704,-0.421379483882091
"306",1678,1997,-1.03681088165207,-0.541764980200905
"307",1678,1998,-0.569318165893481,-0.355304652104121
"308",1678,1999,-1.01299167988973,-0.350599984724422
"309",1678,2000,-0.683934031883685,1.04469128837768
"310",1678,2001,-0.50122567700687,0.589587648782906
"311",1678,2002,-1.06957564783328,0.51186771311866
"312",1678,2003,-1.05323816563714,0.358406895209276
"313",1678,2004,-0.612162390623264,-0.0217716278983276
"314",1678,2005,-0.237809306874284,0.376523420759137
"315",1678,2008,-0.517708775648395,-0.31671460017409
"316",1678,2009,0.0623716749661581,-0.385645894684172
"317",1678,2010,-0.00657835322924709,-0.109480817782385
"318",1690,1990,0.900918249324873,2.22133799662778
"319",1690,1991,1.45293274674547,2.62586387144719
"320",1690,1992,1.62365174699123,1.76404680477393
"321",1690,1993,1.90961966297863,1.90781823277226
"322",1690,1994,1.86427246195705,2.9385586252859
"323",1690,1997,-1.6914425266462,2.38479242415394
"324",1690,1998,1.54072466572266,-1.07712097786315
"325",1690,1999,2.42420410961048,1.46517849122318
"326",1690,2000,2.39378901044317,2.17103419010332
"327",1690,2001,1.3685124652944,3.34841329632528
"328",1690,2002,1.0949062723253,2.09395442143586
"329",1690,2005,1.06114281506884,1.31562680971133
"330",1690,2006,1.12429219915872,1.32314817582844
"331",1690,2007,0.943057154139821,0.93059675951496
"332",1690,2008,0.747332191268224,1.42324810453674
"333",1690,2009,0.808003591240316,1.33250356924301
"334",1690,2010,1.13082272947661,1.47102592859547
"335",1704,1996,2.47912183090978,-1.07712097786315
"336",1704,1997,2.41636974756974,-1.07712097786315
"337",1704,1998,1.20012663957282,1.88518507844671
"338",1704,1999,2.07814350746739,1.62757644163215
"339",1704,2000,2.18143553495393,1.09872282135622
"340",1704,2001,1.49121792480876,2.37649439319591
"341",1704,2002,2.07336444288911,1.3512214856628
"342",1704,2003,1.11102637284279,1.37036825682534
"343",1704,2004,1.31746022678161,1.24926974868152
"344",1704,2005,0.86360337302077,1.7224111202414
"345",1704,2006,1.08085871303794,1.22056056806305
"346",1704,2007,0.709764039902202,1.65941829149456
"347",1704,2008,1.0954873121126,1.77787146027423
"348",1704,2009,1.33834958916246,1.51230959219249
"349",1704,2010,0.982704142402234,0.343494475884254
"350",1722,1990,0.385726966132611,-1.07712097786315
"351",1722,1991,0.581752150026391,1.23767694319604
"352",1722,1992,0.143950748542351,0.803278150980229
"353",1722,1993,-1.05891660265676,3.03519410778422
"354",1722,1994,-0.711403299240185,2.23998500548061
"355",1722,1995,0.10860032929029,-0.392054877114277
"356",1722,1996,0.19935007558075,-1.07712097786315
"357",1722,1997,-0.922842282102477,-1.07712097786315
"358",1722,1998,-1.6914425266462,-1.07712097786315
"359",1722,1999,-1.20065697429969,-0.203269956774394
"360",1722,2000,0.441178512226864,-0.503362429961858
"361",1722,2001,-0.922257534349217,-0.336866996685928
"362",1722,2002,-0.971953896668515,0.154172715617505
"363",1722,2003,-0.00855367762984767,0.545647201223475
"364",1722,2004,-0.85028891690446,0.327703720613241
"365",1722,2005,-0.528325667535153,0.746966180561581
"366",1722,2006,0.381595025835388,0.442141083417028
"367",1722,2008,-0.562588564850985,-0.828588210474814
"368",1722,2009,0.66413648464867,-0.39629697641853
"369",1722,2010,0.0526244032223475,-0.662651722931846
"370",1746,1996,0.455821154412905,-1.07712097786315
"371",1755,1990,-0.648151280647181,-1.07712097786315
"372",1755,1991,-0.942880940435125,-1.07712097786315
"373",1755,1992,0.411224359036274,-1.07712097786315
"374",1755,1993,-1.6914425266462,-1.07712097786315
"375",1755,1994,-1.6914425266462,-1.07712097786315
"376",1755,1996,-1.6914425266462,-1.07712097786315
"377",1755,1997,-1.6914425266462,-0.610305933984589
"378",1755,1998,-1.23525980361427,-1.07712097786315
"379",1762,1990,-0.897204630937984,-0.346912265179472
"380",1762,1991,-0.265066645459765,0.551920150699721
"381",1762,1992,-0.183118757995774,-0.329951308138045
"382",1762,1994,-0.930034495460057,0.52660179304183
"383",1762,1996,-0.139392884415808,-1.07712097786315
"384",1762,1997,-0.845853952850555,-1.07712097786315
"385",1762,1998,-0.0540636819367864,-0.433262287706055
"386",1762,1999,-0.158636571404503,-0.152382025088422
"387",1762,2000,-1.00502016469402,0.0264004562760595
"388",1789,1990,-1.6914425266462,-0.503720469791668
"389",1789,1991,-1.6914425266462,-0.246066960919438
"390",1789,1992,-1.06181743492375,-0.521887202433094
"391",1789,1993,-0.825005316112805,-1.07712097786315
"392",1789,1994,-1.05069169365862,0.208997890499499
"393",1789,1996,-1.11211476184353,-1.07712097786315
"394",1789,1997,-1.11879125813075,-0.242848596114544
"395",1789,1998,-0.153736785161924,0.6415373095322
"396",1794,1990,-1.11734088450188,-1.07712097786315
"397",1794,1991,-0.945443348482924,-0.0563729875850423
"398",1794,1992,-1.07535990696937,-1.07712097786315
"399",1794,1993,-1.12354124267484,-1.07712097786315
"400",1794,1994,-1.01727684695683,-1.07712097786315
"401",1794,1995,-0.637559738626486,-1.07712097786315
"402",1794,1996,-1.21957569598024,-1.07712097786315
"403",1794,1998,-0.986498291462046,-1.07712097786315
"404",1794,1999,-0.562109188297455,-1.07712097786315
"405",1794,2000,-0.27746509220764,-0.258525044969981
"406",1794,2001,0.371121247011311,-1.07712097786315
"407",1794,2002,-1.00821697913025,1.1201548992755
"408",1794,2003,-0.44120430533766,-0.570504592815771
"409",1794,2004,-0.0379727071171186,-0.803406242258352
"410",1794,2005,0.275495642383342,0.198304007911347
"411",1794,2006,0.170930492686549,-0.675247165273084
"412",1794,2007,0.183388339414479,-0.423415932025231
"413",1794,2008,0.489720966600996,-0.263035726537626
"414",1794,2009,1.29782331767722,0.343931084022139
"415",1848,1990,-0.620451723995167,-0.468241880540115
"416",1848,1991,-0.728770073592596,-0.144474462746903
"417",1848,1992,-0.800269696085223,-0.339089103873958
"418",1848,1993,-1.02457445409514,-0.502217441151054
"419",1848,1994,-1.07629739274807,1.43656478282665
"420",1848,1997,0.470772156419345,-1.07712097786315
"421",1848,1998,-0.0839533712274751,-0.561191378315619
"422",1848,1999,-0.576806096605679,-0.110458943230829
"423",1878,1989,-1.6914425266462,-1.07712097786315
"424",1878,1990,2.53360367090624,-1.07712097786315
"425",1878,1991,1.86062152782567,1.59873114819701
"426",1878,1992,1.82479575695125,-1.07712097786315
"427",1878,1993,1.9998279417014,-1.07712097786315
"428",1878,1994,1.31899653149726,-1.07712097786315
"429",1878,1996,-1.6914425266462,-0.287977355792227
"430",1878,1997,2.03658847152526,-1.07712097786315
"431",1878,1998,1.87884973142066,-1.07712097786315
"432",1878,1999,1.26146798735817,-1.07712097786315
"433",1878,2000,1.56913702449645,-1.07712097786315
"434",1878,2001,-1.6914425266462,-1.07712097786315
"435",1878,2002,1.53066553629077,1.27580858876813
"436",1878,2003,1.0810362381712,0.0982857740423804
"437",1878,2004,1.15590752495057,0.708809327342473
"438",1878,2005,0.62302907637911,0.340220012541828
"439",1878,2006,0.884540805650305,0.755937481467262
"440",1878,2007,0.419361968082127,1.16042789835185
"441",1878,2008,0.438542560929122,1.17523540902424
"442",1878,2009,-0.0070536773051237,-1.07712097786315
"443",1878,2010,0.363140901100727,0.335400802148666
"444",1891,1990,1.3582589320588,1.80614196032977
"445",1891,1991,-1.6914425266462,0.827580454282763
"446",1891,1992,1.28871694295289,-1.07712097786315
"447",1891,1993,0.980619030574459,2.15473411179126
"448",1891,1994,-1.6914425266462,1.72308268238471
"449",1891,1996,1.44738306970703,-1.07712097786315
"450",1891,1997,1.21898070782148,-1.07712097786315
"451",1891,1998,0.732477302528458,1.22463784705341
"452",1891,1999,1.25582448514535,1.07828922246569
"453",1891,2000,1.3357944483792,0.865395992875149
"454",1891,2001,1.10897404183704,1.14792197335381
"455",1891,2002,1.05097456652308,1.8718921403603
"456",1891,2003,0.844257205719227,2.00636710296407
"457",1891,2004,0.523362296477477,0.993575207577989
"458",1891,2005,0.674872504018536,0.691028914568143
"459",1891,2006,0.450967950792475,0.428238031940415
"460",1891,2007,0.49870257639051,-1.07712097786315
"461",1891,2008,0.802953299670352,-1.07712097786315
"462",1891,2009,0.592110189857855,0.895480285218521
"463",1891,2010,0.7500104811472,1.46567956333547
"464",1913,1990,-0.807163005232058,0.313244552735214
"465",1913,1991,-0.75105162580109,-0.291437077947275
"466",1913,1992,0.405093476380077,-1.07712097786315
"467",1913,1993,-0.873811542618177,-1.07712097786315
"468",1913,1994,-0.57746321887842,-1.07712097786315
"469",1913,1996,-1.6914425266462,-1.07712097786315
"470",1913,1997,-0.103597689577261,-1.07712097786315
"471",1913,1998,1.07617529926369,0.596702875533128
"472",1913,1999,0.180537495739106,-0.600593807344755
"473",1913,2000,-0.172898193446935,-0.502352377492434
"474",1913,2001,-0.236696432670758,-0.0446969814173253
"475",1913,2002,-0.0275318817025172,1.00599301149915
"476",1913,2003,-0.394617161276628,-0.410010277291902
"477",1913,2004,0.0789603775080316,-0.0305556119667211
"478",1913,2005,-0.777214791496792,0.706904600206286
"479",1913,2006,0.42652061061044,-0.421891843933843
"480",1920,1990,-0.753650689382842,-1.07712097786315
"481",1920,1991,0.538853464004497,1.60027489758924
"482",1920,1992,-0.668343860150318,-1.07712097786315
"483",1920,1993,-1.6914425266462,-1.07712097786315
"484",1920,1994,0.889499605482256,-1.07712097786315
"485",1920,1997,0.86808343620987,-1.07712097786315
"486",1920,1998,1.07824610754104,-1.07712097786315
"487",1920,1999,0.312567799361038,0.168931092258813
"488",1920,2000,0.73303846656563,0.2918562078697
"489",1920,2001,0.280447607899568,0.396098398965778
"490",1920,2002,0.731303473858531,0.294337489086028
"491",1920,2003,0.0700635340790773,-0.440122297085847
"492",1920,2004,0.359528815772458,-0.452069945766235
"493",1920,2005,0.17561705545966,-0.0656166878478988
"494",1920,2006,-0.401730336375199,0.604159124677125
"495",1920,2007,-0.0683981710460649,0.83026446448543
"496",1920,2008,-0.038212700040834,0.392645020316316
"497",1920,2009,1.392551605069,-0.527468629228383
"498",1920,2010,1.04731657422782,-0.021643484364773
"499",1976,1992,-1.6914425266462,-1.07712097786315
"500",1976,1994,-1.6914425266462,-1.07712097786315
"501",1976,1997,0.468093174984533,-1.07712097786315
"502",1976,1998,-0.617580635612002,-1.07712097786315
"503",1976,1999,-0.491909391726474,0.915433723052589
"504",1976,2000,0.248873092980816,-1.07712097786315
"505",1976,2001,0.372016185751,-1.07712097786315
"506",1976,2002,-0.139150658663897,-1.07712097786315
"507",1976,2003,-1.33956892180916,0.0771139520847068
"508",1988,1990,-0.509981517697726,-0.327512020452458
"509",1988,1991,-0.498637571469761,-0.335624647430469
"510",1988,1992,-1.20733813982404,-1.07712097786315
"511",1988,1993,0.517712443220033,-1.07712097786315
"512",1988,1994,-1.12335178433857,1.84065916252778
"513",1988,1997,-1.29872539045826,-1.07712097786315
"514",1988,2008,0.170520470092504,-0.531277009254796
"515",1988,2009,0.446242992238037,-0.430274947676662
"516",1988,2010,0.258134770027683,-0.591477600558964
"517",1990,1990,-1.6914425266462,-0.131193883227343
"518",1990,1993,-0.843325418810695,-1.07712097786315
"519",1995,2004,-0.909492090644204,-0.452436249984624
"520",1995,2006,-1.25669087356849,-0.414343673222946
"521",2044,1991,-0.202097036641532,0.341918986442988
"522",2044,1992,-0.166514691818205,-0.346330400444591
"523",2044,1993,0.248321662856877,-1.07712097786315
"524",2044,1994,0.137682378908224,-1.07712097786315
"525",2044,1996,-0.824096036658903,-1.07712097786315
"526",2044,1997,0.34939195096029,-0.461048010665492
"527",2044,1998,-0.280549435655872,-0.142314514084355
"528",2044,1999,0.201476606550171,-0.754674176289416
"529",2044,2000,-0.0128257250329793,-0.75043983249784
"530",2044,2001,-0.188467531574389,0.680133950882524
"531",2044,2003,0.405723462547819,-0.515034946859437
"532",2044,2004,-0.279354234252663,-0.460381884044145
