date,CIMV_SHSE50ETF,CIMV_SHSE300ETF,CIMV_SZSE300ETF,CIMV_CSI300Index
2016-04-07 00:00:00,25.29440157,,,
2016-04-08 00:00:00,24.20226384,,,
2016-04-11 00:00:00,23.87934943,,,
2016-04-12 00:00:00,23.15473285,,,
2016-04-13 00:00:00,23.01938454,,,
2016-04-14 00:00:00,22.46446012,,,
2016-04-15 00:00:00,22.47135108,,,
2016-04-18 00:00:00,22.69838671,,,
2016-04-19 00:00:00,22.04067153,,,
2016-04-20 00:00:00,22.1527003,,,
2016-04-21 00:00:00,21.6677527,,,
2016-04-22 00:00:00,21.22379694,,,
2016-04-25 00:00:00,21.7135261,,,
2016-04-26 00:00:00,21.96023959,,,
2016-04-27 00:00:00,21.92127381,,,
2016-04-28 00:00:00,20.92619239,,,
2016-04-29 00:00:00,20.17531944,,,
2016-05-03 00:00:00,20.16976615,,,
2016-05-04 00:00:00,19.66190659,,,
2016-05-05 00:00:00,19.35070702,,,
2016-05-06 00:00:00,20.04356507,,,
2016-05-09 00:00:00,22.69068528,,,
2016-05-10 00:00:00,21.58868972,,,
2016-05-11 00:00:00,20.21625073,,,
2016-05-12 00:00:00,20.29403097,,,
2016-05-13 00:00:00,19.64165574,,,
2016-05-16 00:00:00,19.39528068,,,
2016-05-17 00:00:00,18.94550679,,,
2016-05-18 00:00:00,18.99394028,,,
2016-05-19 00:00:00,18.3420338,,,
2016-05-20 00:00:00,17.56466862,,,
2016-05-23 00:00:00,16.77682324,,,
2016-05-24 00:00:00,16.51479115,,,
2016-05-25 00:00:00,17.22384035,,,
2016-05-26 00:00:00,15.91249129,,,
2016-05-27 00:00:00,15.38010709,,,
2016-05-30 00:00:00,15.6950541,,,
2016-05-31 00:00:00,18.10693676,,,
2016-06-01 00:00:00,17.96435109,,,
2016-06-02 00:00:00,17.68400814,,,
2016-06-03 00:00:00,17.75429833,,,
2016-06-06 00:00:00,17.88728267,,,
2016-06-07 00:00:00,17.70797448,,,
2016-06-08 00:00:00,17.96705024,,,
2016-06-13 00:00:00,19.23659536,,,
2016-06-14 00:00:00,18.71662797,,,
2016-06-15 00:00:00,16.6559697,,,
2016-06-16 00:00:00,16.29403651,,,
2016-06-17 00:00:00,15.68382427,,,
2016-06-20 00:00:00,16.43550367,,,
2016-06-21 00:00:00,16.31210853,,,
2016-06-22 00:00:00,16.81866838,,,
2016-06-23 00:00:00,17.24610855,,,
2016-06-24 00:00:00,17.59344223,,,
2016-06-27 00:00:00,17.18904159,,,
2016-06-28 00:00:00,16.40127084,,,
2016-06-29 00:00:00,15.87693475,,,
2016-06-30 00:00:00,15.44911953,,,
2016-07-01 00:00:00,15.1552984,,,
2016-07-04 00:00:00,15.11604562,,,
2016-07-05 00:00:00,15.63155019,,,
2016-07-06 00:00:00,15.61004555,,,
2016-07-07 00:00:00,16.23066995,,,
2016-07-08 00:00:00,16.17346158,,,
2016-07-11 00:00:00,15.95367015,,,
2016-07-12 00:00:00,15.62041107,,,
2016-07-13 00:00:00,16.72574823,,,
2016-07-14 00:00:00,16.48161329,,,
2016-07-15 00:00:00,16.58397729,,,
